none_1,none_2,Cyclon_1,Cyclon_2,Cyclon-CT_1,Cyclon-CT_2,Cyclon-NT_1,Cyclon-NT_2,gene_type,gene_name,Cyclon_mean
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,MTCO1P29,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,MTCO2P29,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,NAP1L1P3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286827,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC02049,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287366,0.0
0.0,0.0,0.0,0.0,0.0,1.1405138982835907,0.0,0.0,protein_coding,STXBP5L,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000270782,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR5682,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000243813,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000242103,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287022,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL7AP11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ARGFX,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000240882,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,GPR156,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ARHGAP31,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289134,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPS26P21,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ARHGAP31-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-1127P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,POGLUT1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,TIMMDC1-DT,0.0
0.0,0.0,0.0,0.0,0.0,4.656573319511456,0.0,0.0,protein_coding,TIMMDC1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,CD80,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272967,0.0
0.0,0.0,0.0,0.0,0.0,2.739457543331225,0.0,0.0,protein_coding,ADPRH,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PLA1A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL10P7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,COX17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RN7SL762P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286584,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,CFAP91,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000285585,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000239994,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NR1I2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PHB1P8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000288662,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000288667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000239835,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000241546,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,GSK3B-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,OR5AC2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,OR5AC1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,OR5BM1P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,GABRR3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FHIT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287649,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000240097,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR548BB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PPIAP70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000225673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PPIAP71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,U3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PTPRG,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL10AP6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU2-10P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ID2B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PTPRG-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,C3orf14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FEZF2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,CADPS,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000225662,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RN7SL863P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-139P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000226082,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC00698,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,KRT8P35,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,UBL5P3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SYNPR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Metazoa_SRP,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000241804,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000242545,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000275607,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,DENND6A-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PDHA1P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PPIAP16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,FLNB-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000283148,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unitary_pseudogene,ENSG00000283511,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,DNASE1L3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ABHD6,0.0
0.0,0.0,0.0,0.0,0.0,0.754691771876409,3.315733779617707,0.0,protein_coding,RPP14,0.0
0.0,0.0,0.0,0.0,0.0,1.6910910329686468,7.429798324793451,0.0,protein_coding,HTD2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000273493,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272182,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000243903,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272360,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,KCTD6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ACOX2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000236722,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FAM107A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000243384,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,FAM3D-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FAM3D,0.0
0.0,0.0,0.0,0.0,0.0,1.3371334280775888,0.0,0.0,protein_coding,CFAP20DC,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,CFAP20DC-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,CFAP20DC-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,SYNPR-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SNTN,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unitary_pseudogene,ENSG00000224479,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SUCLG2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-787P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RN7SL482P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867691277328516,protein_coding,LRIG1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000271174,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL21P41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000288039,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000285738,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287873,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.45657613013337,0.0,protein_coding,KBTBD8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR4272,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000241884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,NDUFB4P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,SUCLG2-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TAFA1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,COPS8P2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000240568,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286967,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPLP0P8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PSMC1P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TAFA4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,444.36137820924665,0.0,rRNA_pseudogene,RNA5SP135,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,EOGT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,EOGT-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000203647,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,MAGI1-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,C3orf49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PRICKLE2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,THOC7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,THOC7-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,SCAANT1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PSMD6-AS2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000271843,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PSMD6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PSMD6-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272181,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PRICKLE2-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,U3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC00994,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PRICKLE2-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,MAGI1-IT1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PRICKLE2-AS2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PRDX3P4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PRICKLE2-AS3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PRICKLE2-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-739P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ADAMTS9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1822892024289715,lncRNA,ADAMTS9-AS2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC02040,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000270059,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ILF2P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL17P17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,DENND6A-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,DENND6A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6ATAC26P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ITIH3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NISCH,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,STAB1,0.0
0.0,0.0,0.0,0.0,0.0,10.191532900019029,0.0,0.0,protein_coding,SMIM4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-856P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.31992511757056,snRNA,RNU6ATAC16P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,SNORD19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NEK4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000275956,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000270941,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000271137,0.0
0.0,0.0,0.0,0.0,0.0,2.7840996614123767,0.0,0.0,protein_coding,ITIH1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ITIH4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SEMA3G,0.0
0.0,0.0,0.0,0.0,0.0,1.995989353090244,0.0,2.07675239441502,protein_coding,ENSG00000243696,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ITIH4-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,MUSTN1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,STIMATE-MUSTN1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,STIMATE,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR8064,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEC,ENSG00000279144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289519,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SFMBT1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000272305,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEC,ENSG00000280417,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TNNC1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PHF7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,RFT1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320365084887059,protein_coding,DUSP7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287707,0.0
0.0,0.0,0.0,0.0,0.0,8.198830455560055,0.0,0.0,protein_coding,RRP9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEC,ENSG00000280422,0.0
0.0,0.0,0.0,0.0,0.0,0.0,26.212917544198124,6.207715746212712,protein_coding,GPR62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PCBP4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272762,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ABHD14B,0.0
0.0,0.0,0.0,0.0,0.0,2.7329434851866843,0.0,0.0,protein_coding,ABHD14A,0.0
0.0,0.0,0.0,0.0,0.0,1.3277249067920187,0.0,0.0,protein_coding,ABHD14A-ACY1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ACY1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000285685,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,POC1A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PPP2R5CP,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286419,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ALDOAP1,0.0
0.0,0.0,0.0,0.0,18.290166133579653,0.0,0.0,0.0,protein_coding,ALAS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEC,ENSG00000280003,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TLR9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000173366,0.0
0.0,0.0,0.0,0.0,0.0,3.00227892720817,0.0,3.1237591228270567,protein_coding,TWF2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,TWF2-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PPM1M,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,GLYCTK-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR135A1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,SERBP1P3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PRKCD,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ARF4-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HESX1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000240777,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ERC2-IT1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR3938,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rRNA_pseudogene,RNA5SP133,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3350400554374036,protein_coding,TASOR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ARHGEF3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ARHGEF3-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SPATA12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272202,0.0
0.0,0.0,0.0,0.0,0.0,1.322309022327539,0.0,0.0,protein_coding,IL17RD,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000229863,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,APPL1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000242317,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ASB14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286952,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,DNAH12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-1181P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RNF7P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000237186,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-108P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-483P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287502,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PDE12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ERC2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,WNT5A-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286531,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289063,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851476465557964,protein_coding,CACNA1D,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,SNORD38C,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,ENSG00000212608,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.728588887755734,processed_pseudogene,ENSG00000227224,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,SNORD63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000271916,0.0
0.0,0.0,0.0,0.0,0.0,1.6235516325251835,0.0,0.0,protein_coding,CHDH,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,IL17RB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000271976,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ACTR8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000288029,0.0
0.0,0.0,0.0,0.0,6.484532547848176,8.837268672216975,0.0,1.838969616416152,protein_coding,WNT5A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,CABYRP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286353,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPS15P5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ESRG,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,CACNA2D3-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,35.26677604835291,0.0,protein_coding,LRTM1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000239991,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC02017,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC02030,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000242568,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000242775,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TMF1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR3136,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,UBA3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,THAP12P2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000288004,0.0
